ID_CLIENT,ID_SKU,Quantity,dat_event,Valor_Unitario,Categoria,Valor_Total_Produto
5210,69,4,2024-10-05,194,Carnes,776
9777,62,4,2024-10-05,246,Bebidas,984
8205,29,4,2024-10-05,111,Bebidas,444
3511,63,4,2024-10-05,80,Carnes,320
8951,84,4,2024-10-05,93,Utensilios,372
7787,38,4,2024-10-05,246,Bebidas,984
7787,84,4,2024-10-05,93,Utensilios,372
5818,76,4,2024-10-05,228,Utensilios,912
77,52,4,2024-10-05,69,Utensilios,276
6565,30,4,2024-10-05,293,Bebidas,1172
334,13,4,2024-10-05,91,Bebidas,364
9673,70,4,2024-10-05,187,Utensilios,748
1782,82,4,2024-10-05,91,Utensilios,364
9939,77,4,2024-10-05,132,Carnes,528
8934,62,4,2024-10-05,246,Bebidas,984
4562,66,4,2024-10-05,75,Utensilios,300
5538,4,4,2024-10-05,175,Carnes,700
6962,22,4,2024-10-05,147,Bebidas,588
9198,3,4,2024-10-05,67,Limpeza,268
9198,11,4,2024-10-05,256,Carnes,1024
7037,52,4,2024-10-05,69,Utensilios,276
8686,29,4,2024-10-05,111,Bebidas,444
6164,61,4,2024-10-05,204,Bebidas,816
5929,9,4,2024-10-05,250,Bebidas,1000
1726,10,4,2024-10-05,286,Carnes,1144
1726,6,4,2024-10-05,273,Carnes,1092
4710,24,4,2024-10-05,150,Bebidas,600
7874,21,4,2024-10-05,267,Carnes,1068
8793,46,4,2024-10-05,74,Carnes,296
4410,81,4,2024-10-05,63,Bebidas,252
273,78,4,2024-10-05,203,Limpeza,812
5368,51,4,2024-10-05,233,Bebidas,932
4516,21,4,2024-10-05,267,Carnes,1068
9689,86,4,2024-10-05,298,Bebidas,1192
4130,47,4,2024-10-05,163,Limpeza,652
2618,21,4,2024-10-06,267,Carnes,1068
2618,32,4,2024-10-06,299,Limpeza,1196
5245,11,4,2024-10-06,256,Carnes,1024
6245,35,4,2024-10-06,149,Limpeza,596
8324,10,4,2024-10-06,286,Carnes,1144
7301,41,4,2024-10-06,164,Carnes,656
7453,82,4,2024-10-06,91,Utensilios,364
8493,91,4,2024-10-06,69,Bebidas,276
8493,26,4,2024-10-06,279,Carnes,1116
3075,35,4,2024-10-06,149,Limpeza,596
3075,73,4,2024-10-06,246,Utensilios,984
4147,74,4,2024-10-06,256,Utensilios,1024
8550,48,4,2024-10-06,287,Carnes,1148
5341,19,4,2024-10-06,59,Bebidas,236
1930,80,4,2024-10-06,188,Limpeza,752
8083,43,4,2024-10-06,284,Bebidas,1136
8083,76,4,2024-10-06,228,Utensilios,912
6821,45,4,2024-10-06,151,Carnes,604
2583,27,4,2024-10-06,249,Utensilios,996
4142,20,4,2024-10-06,286,Limpeza,1144
3628,79,4,2024-10-06,163,Limpeza,652
9424,67,4,2024-10-06,275,Limpeza,1100
7882,64,4,2024-10-06,213,Utensilios,852
5746,31,4,2024-10-06,150,Limpeza,600
4742,98,4,2024-10-06,61,Utensilios,244
8004,3,4,2024-10-06,67,Limpeza,268
4265,95,4,2024-10-06,156,Limpeza,624
1603,64,4,2024-10-06,213,Utensilios,852
9275,3,4,2024-10-06,67,Limpeza,268
9014,58,4,2024-10-06,45,Limpeza,180
2989,25,4,2024-10-06,160,Limpeza,640
7522,75,4,2024-10-06,247,Bebidas,988
9174,10,4,2024-10-06,286,Carnes,1144
5709,94,4,2024-10-06,242,Utensilios,968
4740,54,4,2024-10-06,211,Limpeza,844
1788,22,4,2024-10-07,147,Bebidas,588
8724,25,4,2024-10-07,160,Limpeza,640
4159,35,4,2024-10-07,149,Limpeza,596
5549,90,4,2024-10-07,284,Carnes,1136
23,83,4,2024-10-07,217,Limpeza,868
9555,69,4,2024-10-07,194,Carnes,776
1433,42,4,2024-10-07,136,Bebidas,544
3473,82,4,2024-10-07,91,Utensilios,364
8930,61,4,2024-10-07,204,Bebidas,816
7826,89,4,2024-10-07,271,Carnes,1084
3862,59,4,2024-10-07,274,Carnes,1096
8870,57,4,2024-10-07,169,Utensilios,676
5024,6,4,2024-10-07,273,Carnes,1092
8690,84,4,2024-10-07,93,Utensilios,372
574,43,4,2024-10-07,284,Bebidas,1136
3058,39,4,2024-10-07,217,Bebidas,868
4246,37,4,2024-10-07,66,Utensilios,264
4246,40,4,2024-10-07,130,Utensilios,520
4246,9,4,2024-10-07,250,Bebidas,1000
3826,21,4,2024-10-07,267,Carnes,1068
1590,88,4,2024-10-07,198,Bebidas,792
8709,52,4,2024-10-07,69,Utensilios,276
6241,0,4,2024-10-07,263,Carnes,1052
7344,38,4,2024-10-07,246,Bebidas,984
7344,97,4,2024-10-07,69,Bebidas,276
7461,32,4,2024-10-07,299,Limpeza,1196
5151,75,4,2024-10-07,247,Bebidas,988
1705,61,4,2024-10-07,204,Bebidas,816
9992,79,4,2024-10-07,163,Limpeza,652
4708,83,4,2024-10-07,217,Limpeza,868
1997,35,4,2024-10-07,149,Limpeza,596
799,73,4,2024-10-07,246,Utensilios,984
6228,19,4,2024-10-08,59,Bebidas,236
9396,93,4,2024-10-08,276,Bebidas,1104
2322,69,4,2024-10-08,194,Carnes,776
8410,31,4,2024-10-08,150,Limpeza,600
8410,50,4,2024-10-08,163,Carnes,652
2148,47,4,2024-10-08,163,Limpeza,652
6801,72,4,2024-10-08,159,Utensilios,636
5771,4,4,2024-10-08,175,Carnes,700
9311,96,4,2024-10-08,128,Carnes,512
1456,1,4,2024-10-08,272,Limpeza,1088
1732,20,4,2024-10-08,286,Limpeza,1144
4894,32,4,2024-10-08,299,Limpeza,1196
4112,84,4,2024-10-08,93,Utensilios,372
6958,71,4,2024-10-08,245,Carnes,980
124,93,4,2024-10-08,276,Bebidas,1104
2668,85,4,2024-10-08,156,Bebidas,624
5431,23,4,2024-10-08,135,Bebidas,540
1411,36,4,2024-10-08,167,Bebidas,668
900,2,4,2024-10-08,207,Carnes,828
1129,22,4,2024-10-08,147,Bebidas,588
1129,5,4,2024-10-08,76,Utensilios,304
7063,44,4,2024-10-08,203,Carnes,812
7063,20,4,2024-10-08,286,Limpeza,1144
5504,78,4,2024-10-08,203,Limpeza,812
2714,43,4,2024-10-08,284,Bebidas,1136
2714,59,4,2024-10-08,274,Carnes,1096
3335,54,4,2024-10-08,211,Limpeza,844
3335,17,4,2024-10-08,199,Bebidas,796
1521,58,4,2024-10-08,45,Limpeza,180
2149,35,4,2024-10-08,149,Limpeza,596
2243,39,4,2024-10-08,217,Bebidas,868
4399,87,4,2024-10-08,236,Utensilios,944
4399,51,4,2024-10-08,233,Bebidas,932
1382,60,4,2024-10-08,98,Limpeza,392
6705,41,4,2024-10-08,164,Carnes,656
4845,82,4,2024-10-08,91,Utensilios,364
1610,65,4,2024-10-08,198,Carnes,792
1187,74,4,2024-10-08,256,Utensilios,1024
219,86,4,2024-10-08,298,Bebidas,1192
219,23,4,2024-10-08,135,Bebidas,540
6037,96,4,2024-10-08,128,Carnes,512
9400,18,4,2024-10-09,80,Utensilios,320
541,88,4,2024-10-09,198,Bebidas,792
9093,37,4,2024-10-09,66,Utensilios,264
9359,80,4,2024-10-09,188,Limpeza,752
5638,66,4,2024-10-09,75,Utensilios,300
5966,58,4,2024-10-09,45,Limpeza,180
3213,63,4,2024-10-09,80,Carnes,320
3687,51,4,2024-10-09,233,Bebidas,932
2262,0,4,2024-10-09,263,Carnes,1052
2579,87,4,2024-10-09,236,Utensilios,944
9780,91,4,2024-10-09,69,Bebidas,276
9909,82,4,2024-10-09,91,Utensilios,364
1931,96,4,2024-10-09,128,Carnes,512
1931,31,4,2024-10-09,150,Limpeza,600
1909,66,4,2024-10-09,75,Utensilios,300
7533,7,4,2024-10-09,288,Carnes,1152
3674,5,4,2024-10-09,76,Utensilios,304
665,7,4,2024-10-09,288,Carnes,1152
4295,72,4,2024-10-09,159,Utensilios,636
4295,15,4,2024-10-09,297,Bebidas,1188
8287,95,4,2024-10-09,156,Limpeza,624
8509,23,4,2024-10-09,135,Bebidas,540
3588,54,4,2024-10-09,211,Limpeza,844
189,82,4,2024-10-09,91,Utensilios,364
8637,69,4,2024-10-09,194,Carnes,776
8637,94,4,2024-10-09,242,Utensilios,968
4223,14,4,2024-10-09,84,Limpeza,336
6482,11,4,2024-10-09,256,Carnes,1024
6482,16,4,2024-10-09,150,Utensilios,600
7736,16,4,2024-10-09,150,Utensilios,600
7069,7,4,2024-10-09,288,Carnes,1152
8005,7,4,2024-10-09,288,Carnes,1152
5547,46,4,2024-10-09,74,Carnes,296
5547,73,4,2024-10-09,246,Utensilios,984
1866,21,4,2024-10-09,267,Carnes,1068
1000,11,4,2024-10-09,256,Carnes,1024
6319,57,4,2024-10-09,169,Utensilios,676
6319,99,4,2024-10-09,134,Limpeza,536
395,5,4,2024-10-09,76,Utensilios,304
395,32,4,2024-10-09,299,Limpeza,1196
3186,46,4,2024-10-09,74,Carnes,296
3299,76,4,2024-10-09,228,Utensilios,912
3659,13,4,2024-10-10,91,Bebidas,364
3062,14,4,2024-10-10,84,Limpeza,336
2751,23,4,2024-10-10,135,Bebidas,540
8967,83,4,2024-10-10,217,Limpeza,868
8967,12,4,2024-10-10,199,Limpeza,796
9596,87,4,2024-10-10,236,Utensilios,944
9443,64,4,2024-10-10,213,Utensilios,852
7954,68,4,2024-10-10,152,Limpeza,608
8787,30,4,2024-10-10,293,Bebidas,1172
3038,36,4,2024-10-10,167,Bebidas,668
164,30,4,2024-10-10,293,Bebidas,1172
164,36,4,2024-10-10,167,Bebidas,668
8373,16,4,2024-10-10,150,Utensilios,600
8373,96,4,2024-10-10,128,Carnes,512
1013,66,4,2024-10-10,75,Utensilios,300
4360,92,4,2024-10-10,175,Bebidas,700
4360,52,4,2024-10-10,69,Utensilios,276
8855,18,4,2024-10-10,80,Utensilios,320
9104,36,4,2024-10-10,167,Bebidas,668
9104,42,4,2024-10-10,136,Bebidas,544
1696,35,4,2024-10-10,149,Limpeza,596
6736,19,4,2024-10-10,59,Bebidas,236
6534,69,4,2024-10-10,194,Carnes,776
933,64,4,2024-10-10,213,Utensilios,852
773,33,4,2024-10-10,166,Bebidas,664
5661,54,4,2024-10-10,211,Limpeza,844
1442,12,4,2024-10-10,199,Limpeza,796
9658,13,4,2024-10-10,91,Bebidas,364
9658,30,4,2024-10-10,293,Bebidas,1172
5081,32,4,2024-10-11,299,Limpeza,1196
722,37,4,2024-10-11,66,Utensilios,264
5932,74,4,2024-10-11,256,Utensilios,1024
3893,59,4,2024-10-11,274,Carnes,1096
7908,75,4,2024-10-11,247,Bebidas,988
1004,8,4,2024-10-11,184,Carnes,736
7525,60,4,2024-10-11,98,Limpeza,392
1514,72,4,2024-10-11,159,Utensilios,636
8899,7,4,2024-10-11,288,Carnes,1152
2153,96,4,2024-10-11,128,Carnes,512
4408,71,4,2024-10-11,245,Carnes,980
9463,93,4,2024-10-11,276,Bebidas,1104
557,90,4,2024-10-11,284,Carnes,1136
4751,96,4,2024-10-11,128,Carnes,512
5697,96,4,2024-10-11,128,Carnes,512
6122,28,4,2024-10-11,99,Carnes,396
3751,35,4,2024-10-11,149,Limpeza,596
7495,83,4,2024-10-11,217,Limpeza,868
7495,82,4,2024-10-11,91,Utensilios,364
2749,81,4,2024-10-11,63,Bebidas,252
9294,26,4,2024-10-11,279,Carnes,1116
3510,14,4,2024-10-11,84,Limpeza,336
3510,78,4,2024-10-11,203,Limpeza,812
7679,90,4,2024-10-11,284,Carnes,1136
6522,60,4,2024-10-11,98,Limpeza,392
9428,99,4,2024-10-11,134,Limpeza,536
3259,59,4,2024-10-11,274,Carnes,1096
4773,77,4,2024-10-11,132,Carnes,528
3036,9,4,2024-10-11,250,Bebidas,1000
3036,55,4,2024-10-11,58,Bebidas,232
2654,21,4,2024-10-11,267,Carnes,1068
8030,3,4,2024-10-11,67,Limpeza,268
4174,10,4,2024-10-11,286,Carnes,1144
1173,46,4,2024-10-11,74,Carnes,296
584,88,4,2024-10-11,198,Bebidas,792
1687,21,4,2024-10-11,267,Carnes,1068
2568,85,4,2024-10-12,156,Bebidas,624
8870,33,4,2024-10-12,166,Bebidas,664
2294,12,4,2024-10-12,199,Limpeza,796
3260,24,4,2024-10-12,150,Bebidas,600
3260,92,4,2024-10-12,175,Bebidas,700
1311,97,4,2024-10-12,69,Bebidas,276
4144,39,4,2024-10-12,217,Bebidas,868
6619,47,4,2024-10-12,163,Limpeza,652
1829,77,4,2024-10-12,132,Carnes,528
4686,13,4,2024-10-12,91,Bebidas,364
7772,72,4,2024-10-12,159,Utensilios,636
5709,5,4,2024-10-12,76,Utensilios,304
3037,91,4,2024-10-12,69,Bebidas,276
3037,94,4,2024-10-12,242,Utensilios,968
3037,16,4,2024-10-12,150,Utensilios,600
765,43,4,2024-10-12,284,Bebidas,1136
1397,28,4,2024-10-12,99,Carnes,396
1397,64,4,2024-10-12,213,Utensilios,852
6050,63,4,2024-10-12,80,Carnes,320
74,56,4,2024-10-12,173,Utensilios,692
74,75,4,2024-10-12,247,Bebidas,988
3089,86,4,2024-10-12,298,Bebidas,1192
4435,53,4,2024-10-12,187,Bebidas,748
4435,38,4,2024-10-12,246,Bebidas,984
1182,20,4,2024-10-12,286,Limpeza,1144
8586,0,4,2024-10-12,263,Carnes,1052
7692,64,4,2024-10-12,213,Utensilios,852
1160,23,4,2024-10-12,135,Bebidas,540
5561,80,4,2024-10-12,188,Limpeza,752
8660,24,4,2024-10-12,150,Bebidas,600
1771,33,4,2024-10-12,166,Bebidas,664
1879,25,4,2024-10-12,160,Limpeza,640
4123,76,4,2024-10-12,228,Utensilios,912
1247,40,4,2024-10-12,130,Utensilios,520
6277,36,4,2024-10-12,167,Bebidas,668
8309,32,4,2024-10-13,299,Limpeza,1196
3973,41,4,2024-10-13,164,Carnes,656
1413,93,4,2024-10-13,276,Bebidas,1104
5375,44,4,2024-10-13,203,Carnes,812
144,65,4,2024-10-13,198,Carnes,792
7588,22,4,2024-10-13,147,Bebidas,588
6681,98,4,2024-10-13,61,Utensilios,244
6681,76,4,2024-10-13,228,Utensilios,912
4577,66,4,2024-10-13,75,Utensilios,300
5523,16,4,2024-10-13,150,Utensilios,600
5523,49,4,2024-10-13,266,Utensilios,1064
3774,72,4,2024-10-13,159,Utensilios,636
2962,81,4,2024-10-13,63,Bebidas,252
6942,36,4,2024-10-13,167,Bebidas,668
9923,25,4,2024-10-13,160,Limpeza,640
4008,68,4,2024-10-13,152,Limpeza,608
4459,40,4,2024-10-13,130,Utensilios,520
3047,81,4,2024-10-13,63,Bebidas,252
2102,20,4,2024-10-13,286,Limpeza,1144
1951,80,4,2024-10-13,188,Limpeza,752
5504,84,4,2024-10-13,93,Utensilios,372
7891,78,4,2024-10-13,203,Limpeza,812
3788,11,4,2024-10-13,256,Carnes,1024
1961,75,4,2024-10-13,247,Bebidas,988
203,93,4,2024-10-13,276,Bebidas,1104
8633,6,4,2024-10-13,273,Carnes,1092
4359,45,4,2024-10-13,151,Carnes,604
606,75,4,2024-10-13,247,Bebidas,988
8042,62,4,2024-10-13,246,Bebidas,984
9981,88,4,2024-10-13,198,Bebidas,792
9981,92,4,2024-10-13,175,Bebidas,700
4627,10,4,2024-10-13,286,Carnes,1144
749,58,4,2024-10-13,45,Limpeza,180
8917,34,4,2024-10-13,132,Limpeza,528
8917,0,4,2024-10-13,263,Carnes,1052
8011,27,4,2024-10-13,249,Utensilios,996
2725,48,4,2024-10-13,287,Carnes,1148
8057,7,4,2024-10-13,288,Carnes,1152
6439,97,4,2024-10-13,69,Bebidas,276
9218,18,4,2024-10-14,80,Utensilios,320
8054,94,4,2024-10-14,242,Utensilios,968
5656,36,4,2024-10-14,167,Bebidas,668
5656,65,4,2024-10-14,198,Carnes,792
4225,76,4,2024-10-14,228,Utensilios,912
4225,51,4,2024-10-14,233,Bebidas,932
408,37,4,2024-10-14,66,Utensilios,264
586,76,4,2024-10-14,228,Utensilios,912
1962,37,4,2024-10-14,66,Utensilios,264
4175,20,4,2024-10-14,286,Limpeza,1144
5413,56,4,2024-10-14,173,Utensilios,692
7700,86,4,2024-10-14,298,Bebidas,1192
2368,56,4,2024-10-14,173,Utensilios,692
2368,14,4,2024-10-14,84,Limpeza,336
6249,95,4,2024-10-14,156,Limpeza,624
2474,34,4,2024-10-14,132,Limpeza,528
2319,71,4,2024-10-14,245,Carnes,980
2319,96,4,2024-10-14,128,Carnes,512
3757,70,4,2024-10-14,187,Utensilios,748
992,28,4,2024-10-14,99,Carnes,396
2917,92,4,2024-10-14,175,Bebidas,700
8063,70,4,2024-10-14,187,Utensilios,748
8063,86,4,2024-10-14,298,Bebidas,1192
7666,68,4,2024-10-14,152,Limpeza,608
7666,86,4,2024-10-14,298,Bebidas,1192
7170,85,4,2024-10-14,156,Bebidas,624
7755,33,4,2024-10-14,166,Bebidas,664
236,24,4,2024-10-14,150,Bebidas,600
4528,14,4,2024-10-14,84,Limpeza,336
9321,92,4,2024-10-14,175,Bebidas,700
9321,62,4,2024-10-14,246,Bebidas,984
9619,9,4,2024-10-14,250,Bebidas,1000
2472,37,4,2024-10-14,66,Utensilios,264
5187,80,4,2024-10-14,188,Limpeza,752
4274,23,4,2024-10-14,135,Bebidas,540
5427,66,4,2024-10-14,75,Utensilios,300
4716,67,4,2024-10-14,275,Limpeza,1100
8820,74,4,2024-10-14,256,Utensilios,1024
9159,60,4,2024-10-14,98,Limpeza,392
9159,48,4,2024-10-14,287,Carnes,1148
9648,56,4,2024-10-14,173,Utensilios,692
4098,6,4,2024-10-15,273,Carnes,1092
9402,14,4,2024-10-15,84,Limpeza,336
9402,76,4,2024-10-15,228,Utensilios,912
6982,71,4,2024-10-15,245,Carnes,980
8573,92,4,2024-10-15,175,Bebidas,700
8971,58,4,2024-10-15,45,Limpeza,180
8971,95,4,2024-10-15,156,Limpeza,624
8137,50,4,2024-10-15,163,Carnes,652
8137,26,4,2024-10-15,279,Carnes,1116
5674,19,4,2024-10-15,59,Bebidas,236
4314,99,4,2024-10-15,134,Limpeza,536
8715,52,4,2024-10-15,69,Utensilios,276
3287,87,4,2024-10-15,236,Utensilios,944
9398,29,4,2024-10-15,111,Bebidas,444
8364,89,4,2024-10-15,271,Carnes,1084
8364,2,4,2024-10-15,207,Carnes,828
4548,73,4,2024-10-15,246,Utensilios,984
4069,45,4,2024-10-15,151,Carnes,604
4069,87,4,2024-10-15,236,Utensilios,944
7335,55,4,2024-10-15,58,Bebidas,232
7335,17,4,2024-10-15,199,Bebidas,796
9945,59,4,2024-10-15,274,Carnes,1096
8169,30,4,2024-10-15,293,Bebidas,1172
1675,28,4,2024-10-15,99,Carnes,396
241,82,4,2024-10-15,91,Utensilios,364
241,4,4,2024-10-15,175,Carnes,700
8601,70,4,2024-10-15,187,Utensilios,748
8601,76,4,2024-10-15,228,Utensilios,912
9147,99,4,2024-10-15,134,Limpeza,536
5384,61,4,2024-10-15,204,Bebidas,816
4356,6,4,2024-10-15,273,Carnes,1092
6474,40,4,2024-10-16,130,Utensilios,520
6474,53,4,2024-10-16,187,Bebidas,748
237,23,4,2024-10-16,135,Bebidas,540
237,80,4,2024-10-16,188,Limpeza,752
1371,42,4,2024-10-16,136,Bebidas,544
9194,73,4,2024-10-16,246,Utensilios,984
9194,91,4,2024-10-16,69,Bebidas,276
201,87,4,2024-10-16,236,Utensilios,944
218,51,4,2024-10-16,233,Bebidas,932
6959,94,4,2024-10-16,242,Utensilios,968
192,96,4,2024-10-16,128,Carnes,512
4354,17,4,2024-10-16,199,Bebidas,796
4354,57,4,2024-10-16,169,Utensilios,676
5171,97,4,2024-10-16,69,Bebidas,276
3563,65,4,2024-10-16,198,Carnes,792
6256,42,4,2024-10-16,136,Bebidas,544
6571,21,4,2024-10-16,267,Carnes,1068
7785,51,4,2024-10-16,233,Bebidas,932
5946,40,4,2024-10-16,130,Utensilios,520
9498,24,4,2024-10-16,150,Bebidas,600
8283,89,4,2024-10-16,271,Carnes,1084
6191,45,4,2024-10-16,151,Carnes,604
2541,77,4,2024-10-16,132,Carnes,528
860,88,4,2024-10-16,198,Bebidas,792
2597,36,4,2024-10-16,167,Bebidas,668
2597,92,4,2024-10-16,175,Bebidas,700
3295,69,4,2024-10-16,194,Carnes,776
6262,0,4,2024-10-16,263,Carnes,1052
1545,16,4,2024-10-16,150,Utensilios,600
4846,2,4,2024-10-16,207,Carnes,828
3734,29,4,2024-10-16,111,Bebidas,444
3734,40,4,2024-10-16,130,Utensilios,520
1400,42,4,2024-10-16,136,Bebidas,544
1660,98,4,2024-10-16,61,Utensilios,244
6686,64,4,2024-10-16,213,Utensilios,852
1378,23,4,2024-10-17,135,Bebidas,540
4206,82,4,2024-10-17,91,Utensilios,364
8094,78,4,2024-10-17,203,Limpeza,812
6471,33,4,2024-10-17,166,Bebidas,664
9582,92,4,2024-10-17,175,Bebidas,700
3542,39,4,2024-10-17,217,Bebidas,868
307,62,4,2024-10-17,246,Bebidas,984
8921,66,4,2024-10-17,75,Utensilios,300
2969,10,4,2024-10-17,286,Carnes,1144
7042,66,4,2024-10-17,75,Utensilios,300
7042,14,4,2024-10-17,84,Limpeza,336
2056,55,4,2024-10-17,58,Bebidas,232
2056,7,4,2024-10-17,288,Carnes,1152
5881,91,4,2024-10-17,69,Bebidas,276
686,67,4,2024-10-17,275,Limpeza,1100
8608,77,4,2024-10-17,132,Carnes,528
653,91,4,2024-10-17,69,Bebidas,276
7190,86,4,2024-10-17,298,Bebidas,1192
6919,38,4,2024-10-17,246,Bebidas,984
5807,20,4,2024-10-17,286,Limpeza,1144
3940,97,4,2024-10-17,69,Bebidas,276
3940,90,4,2024-10-17,284,Carnes,1136
3940,88,4,2024-10-17,198,Bebidas,792
6194,25,4,2024-10-17,160,Limpeza,640
3300,64,4,2024-10-17,213,Utensilios,852
4852,39,4,2024-10-17,217,Bebidas,868
2120,49,4,2024-10-17,266,Utensilios,1064
2451,78,4,2024-10-17,203,Limpeza,812
3261,60,4,2024-10-17,98,Limpeza,392
5118,50,4,2024-10-17,163,Carnes,652
5118,20,4,2024-10-17,286,Limpeza,1144
9195,1,4,2024-10-17,272,Limpeza,1088
5745,38,4,2024-10-17,246,Bebidas,984
5745,97,4,2024-10-17,69,Bebidas,276
9347,88,4,2024-10-17,198,Bebidas,792
1432,62,4,2024-10-17,246,Bebidas,984
491,71,4,2024-10-17,245,Carnes,980
2639,38,4,2024-10-17,246,Bebidas,984
2834,99,4,2024-10-17,134,Limpeza,536
6146,53,4,2024-10-17,187,Bebidas,748
5415,20,4,2024-10-18,286,Limpeza,1144
4887,64,4,2024-10-18,213,Utensilios,852
7894,84,4,2024-10-18,93,Utensilios,372
4331,97,4,2024-10-18,69,Bebidas,276
5700,94,4,2024-10-18,242,Utensilios,968
2213,55,4,2024-10-18,58,Bebidas,232
6893,85,4,2024-10-18,156,Bebidas,624
1247,43,4,2024-10-18,284,Bebidas,1136
796,30,4,2024-10-18,293,Bebidas,1172
7336,82,4,2024-10-18,91,Utensilios,364
9295,3,4,2024-10-18,67,Limpeza,268
3881,7,4,2024-10-18,288,Carnes,1152
1155,39,4,2024-10-18,217,Bebidas,868
1155,0,4,2024-10-18,263,Carnes,1052
302,10,4,2024-10-18,286,Carnes,1144
8551,53,4,2024-10-18,187,Bebidas,748
7071,24,4,2024-10-18,150,Bebidas,600
7071,99,4,2024-10-18,134,Limpeza,536
5005,30,4,2024-10-18,293,Bebidas,1172
402,99,4,2024-10-18,134,Limpeza,536
2216,73,4,2024-10-18,246,Utensilios,984
330,1,4,2024-10-18,272,Limpeza,1088
8722,94,4,2024-10-18,242,Utensilios,968
4153,88,4,2024-10-18,198,Bebidas,792
4416,70,4,2024-10-18,187,Utensilios,748
7415,16,4,2024-10-18,150,Utensilios,600
6064,78,4,2024-10-18,203,Limpeza,812
5738,8,4,2024-10-18,184,Carnes,736
4143,22,4,2024-10-18,147,Bebidas,588
676,95,4,2024-10-18,156,Limpeza,624
1128,84,4,2024-10-18,93,Utensilios,372
1241,3,4,2024-10-18,67,Limpeza,268
6281,31,4,2024-10-18,150,Limpeza,600
3785,19,4,2024-10-18,59,Bebidas,236
2089,61,4,2024-10-18,204,Bebidas,816
575,86,4,2024-10-18,298,Bebidas,1192
575,75,4,2024-10-18,247,Bebidas,988
9236,62,4,2024-10-18,246,Bebidas,984
8141,12,4,2024-10-18,199,Limpeza,796
833,0,4,2024-10-18,263,Carnes,1052
6047,4,4,2024-10-18,175,Carnes,700
6529,80,4,2024-10-18,188,Limpeza,752
7034,33,4,2024-10-18,166,Bebidas,664
7034,87,4,2024-10-18,236,Utensilios,944
4384,47,4,2024-10-18,163,Limpeza,652
6276,3,4,2024-10-18,67,Limpeza,268
5417,33,4,2024-10-18,166,Bebidas,664
5417,74,4,2024-10-18,256,Utensilios,1024
4047,67,4,2024-10-19,275,Limpeza,1100
320,92,4,2024-10-19,175,Bebidas,700
5069,48,4,2024-10-19,287,Carnes,1148
313,92,4,2024-10-19,175,Bebidas,700
1194,16,4,2024-10-19,150,Utensilios,600
1194,30,4,2024-10-19,293,Bebidas,1172
2621,87,4,2024-10-19,236,Utensilios,944
1749,54,4,2024-10-19,211,Limpeza,844
608,11,4,2024-10-19,256,Carnes,1024
9282,41,4,2024-10-19,164,Carnes,656
1049,43,4,2024-10-19,284,Bebidas,1136
9693,78,4,2024-10-19,203,Limpeza,812
5409,97,4,2024-10-19,69,Bebidas,276
7364,4,4,2024-10-19,175,Carnes,700
5959,96,4,2024-10-19,128,Carnes,512
2887,73,4,2024-10-19,246,Utensilios,984
304,54,4,2024-10-19,211,Limpeza,844
3150,46,4,2024-10-19,74,Carnes,296
1546,76,4,2024-10-19,228,Utensilios,912
5750,19,4,2024-10-19,59,Bebidas,236
4589,37,4,2024-10-19,66,Utensilios,264
4589,89,4,2024-10-19,271,Carnes,1084
7429,15,4,2024-10-19,297,Bebidas,1188
7705,69,4,2024-10-19,194,Carnes,776
3027,68,4,2024-10-19,152,Limpeza,608
4419,60,4,2024-10-19,98,Limpeza,392
5724,58,4,2024-10-19,45,Limpeza,180
354,42,4,2024-10-19,136,Bebidas,544
437,42,4,2024-10-19,136,Bebidas,544
808,85,4,2024-10-19,156,Bebidas,624
7169,3,4,2024-10-19,67,Limpeza,268
9213,37,4,2024-10-19,66,Utensilios,264
6101,26,4,2024-10-19,279,Carnes,1116
2849,76,4,2024-10-19,228,Utensilios,912
9571,56,4,2024-10-19,173,Utensilios,692
9571,62,4,2024-10-19,246,Bebidas,984
3792,37,4,2024-10-19,66,Utensilios,264
2867,45,4,2024-10-19,151,Carnes,604
63,14,4,2024-10-19,84,Limpeza,336
63,1,4,2024-10-19,272,Limpeza,1088
2088,12,4,2024-10-19,199,Limpeza,796
2088,10,4,2024-10-19,286,Carnes,1144
2088,45,4,2024-10-19,151,Carnes,604
2088,95,4,2024-10-19,156,Limpeza,624
3740,17,4,2024-10-19,199,Bebidas,796
3000,60,4,2024-10-19,98,Limpeza,392
1888,13,4,2024-10-19,91,Bebidas,364
1399,22,4,2024-10-20,147,Bebidas,588
5916,47,4,2024-10-20,163,Limpeza,652
3596,33,4,2024-10-20,166,Bebidas,664
2189,82,4,2024-10-20,91,Utensilios,364
8932,27,4,2024-10-20,249,Utensilios,996
6134,48,4,2024-10-20,287,Carnes,1148
769,22,4,2024-10-20,147,Bebidas,588
4928,34,4,2024-10-20,132,Limpeza,528
4928,21,4,2024-10-20,267,Carnes,1068
4928,59,4,2024-10-20,274,Carnes,1096
694,50,4,2024-10-20,163,Carnes,652
1353,75,4,2024-10-20,247,Bebidas,988
3391,6,4,2024-10-20,273,Carnes,1092
8938,74,4,2024-10-20,256,Utensilios,1024
8218,75,4,2024-10-20,247,Bebidas,988
7422,44,4,2024-10-20,203,Carnes,812
7422,13,4,2024-10-20,91,Bebidas,364
4858,47,4,2024-10-20,163,Limpeza,652
